"gene","log2FC","pvalue","padj","pct.1","pct.2"
"AC149090.1",-0.460326438647003,9.16245710083592e-07,0.018666673851533,0.111,0.133
"Cers6",0.151655697366787,9.2933376173891e-07,0.0189333167279068,0.102,0.08
"Rev3l",0.293034618998182,9.36208601300426e-07,0.0190733778342936,0.148,0.123
"Mapk1",0.164760690606658,9.53176433902414e-07,0.0194190634878939,0.287,0.25
"Dok1",-0.579011940009014,9.55806783503708e-07,0.019472651600321,0.085,0.105
"Prelp",-0.11474817021283,9.6083298343627e-07,0.0195750503715471,0.23,0.194
"Mfsd6",-0.477995368400934,9.62303881026056e-07,0.0196050169681438,0.119,0.141
"Adamtsl2",-0.219009875660615,9.75826345423681e-07,0.0198805101353166,0.104,0.082
"Spi1",0.183783335494369,9.78180696765525e-07,0.019928475335204,0.288,0.352
"Actr1a",0.174037152643719,9.789701778085e-07,0.0199445594324926,0.216,0.184
"Aga",-0.369458431706701,9.82139225260709e-07,0.0200091224362364,0.132,0.155
"Olfml2b",0.0134841336479812,9.91078265270006e-07,0.0201912374983458,0.125,0.1
"Serpinh1",-0.54568444910942,1.00609024094733e-06,0.0204970764788199,0.427,0.404
"Cox6b1",-0.0189789936906881,1.06136666070455e-06,0.0216232229785339,0.722,0.737
"Romo1",-0.137623886258002,1.06593865817875e-06,0.0217163682830756,0.524,0.545
"Art3",0.037362611753754,1.07569222485005e-06,0.02191507769687,0.101,0.124
"Rpl7l1",0.116912552907976,1.07786445064379e-06,0.021959332452966,0.26,0.223
"Srp19",0.116422566270241,1.08954040078065e-06,0.0221972065851041,0.366,0.327
"Memo1",0.137209559445599,1.11066463815964e-06,0.0226275706732264,0.119,0.096
"Rc3h2",0.0761602962290677,1.11763482384732e-06,0.0227695742662415,0.172,0.144
"Git2",-0.329816333023341,1.12058405319803e-06,0.0228296589158035,0.255,0.28
"Tmem50a",-0.055689832387685,1.12248200643193e-06,0.0228683259170377,0.531,0.567
"Ddhd1",0.145262034218828,1.13828945381278e-06,0.0231903710425278,0.12,0.097
"Ryk",0.156030996656849,1.14495728083149e-06,0.02332621468238,0.224,0.191
"Cops6",0.258308708694485,1.16529716741533e-06,0.0237405991917525,0.312,0.276
"Clp1",0.19217018110427,1.16715707273994e-06,0.0237784910429308,0.114,0.091
"Prdm2",0.10899773355474,1.17564017109698e-06,0.0239513172057588,0.237,0.203
"Arhgap29",-0.106300334302992,1.18350662328262e-06,0.0241115804361368,0.257,0.218
"Arhgef1",-0.326715538148133,1.19049192209205e-06,0.0242538919287814,0.252,0.276
"Tmem234",-0.128564195845663,1.19823456146896e-06,0.024411632720807,0.486,0.504
"Parva",0.154986242703287,1.20051238526387e-06,0.0244580388249809,0.187,0.158
"Tusc3",-0.291777547127968,1.21076867979395e-06,0.0246669903134421,0.156,0.181
"Med9",0.166125760863691,1.21293314805166e-06,0.0247110870252564,0.121,0.097
"Mta3",-0.427940566479,1.25060927861529e-06,0.0254786628332292,0.093,0.114
"Rnf111",0.200445408080176,1.26963334087362e-06,0.0258662400536183,0.205,0.174
"Tmed7",-0.320554230305285,1.27608697720255e-06,0.0259977199865475,0.314,0.332
"Slc11a1",-0.0647562469803105,1.27887518125463e-06,0.0260545240677006,0.172,0.202
"Smim20",-0.382652439933439,1.29040407874549e-06,0.0262894022962819,0.123,0.145
"Ufsp2",0.114913764445582,1.3047246160419e-06,0.0265811546026216,0.174,0.146
"Rp9",-0.204506834168144,1.31237176601618e-06,0.0267369499890476,0.33,0.353
"Stx5a",0.191240554355307,1.32729066742172e-06,0.0270408927673827,0.247,0.214
"Phf20",0.169666772925967,1.33933377933208e-06,0.0272862470863325,0.2,0.17
"Baz1b",0.09308386930813,1.34071257201096e-06,0.0273143372295792,0.269,0.235
"Mia3",0.0561649693142278,1.35340078087709e-06,0.027572834108809,0.307,0.269
"Btaf1",0.217057050924145,1.35671696257098e-06,0.0276403946784586,0.161,0.133
"Pwwp3a",-0.668169570070422,1.36310596821387e-06,0.0277705578904212,0.104,0.126
"Calcrl",0.0286945426150013,1.37272642798306e-06,0.0279665555172988,0.214,0.182
"Dnmt1",-0.440696019102571,1.38157430633794e-06,0.0281468133430229,0.089,0.11
"Cinp",0.251000083818771,1.39330626782146e-06,0.0283858285943267,0.121,0.098
"Rpl36",0.055395320097535,1.41363448997316e-06,0.0287999754642231,0.909,0.903
"Hmgb2",-0.295594700372399,1.42707471701858e-06,0.0290737932098195,0.542,0.55
"Tmbim4",0.147665116177825,1.43341013599371e-06,0.0292028647005999,0.376,0.337
"Lgals3",0.0241235609233142,1.4402197676048e-06,0.0293415973254126,0.235,0.206
"Tmem160",0.0961514728646333,1.45010865608042e-06,0.0295430636503264,0.48,0.442
"Med11",0.445409747198689,1.45641119347555e-06,0.0296714652446774,0.102,0.081
"Rfk",0.321105677662796,1.45922177209347e-06,0.0297287251628603,0.198,0.169
"Ptpn2",0.20581057285731,1.46423943266648e-06,0.0298309499617141,0.195,0.165
"Arc",0.367139620153687,1.4680032367401e-06,0.029907629942106,0.124,0.101
"Plscr4",0.0620294180655947,1.46918862713741e-06,0.0299317799006705,0.161,0.134
"Slc39a7",0.153995045703783,1.47155963253653e-06,0.0299800843936668,0.277,0.242
"Mpv17",-0.28529868547071,1.47514630119543e-06,0.0300531555942546,0.136,0.159
"Gtf2a1",-0.456101421596357,1.47764298191569e-06,0.0301040204705683,0.178,0.2
"Sspn",-0.599205324324217,1.49715624532842e-06,0.0305015641860759,0.101,0.122
"Mob1b",0.105495535507642,1.51669156345587e-06,0.0308995572222864,0.186,0.156
"Rad23b",0.188395434360023,1.52335616789058e-06,0.0310353352084349,0.356,0.319
"2310009A05Rik",-0.21968620497905,1.52679163459314e-06,0.031105325971566,0.183,0.208
"Inppl1",-0.500783563234688,1.54968268327203e-06,0.0315716853063011,0.121,0.143
"Myd88",0.107533840650554,1.56527126467409e-06,0.0318892714752052,0.271,0.234
"Celf1",0.0816491123066471,1.59813557272211e-06,0.0325588160230676,0.239,0.205
"Phf23",0.102884113961315,1.62104169943999e-06,0.0330254825426909,0.273,0.238
"Gmps",0.216881158372741,1.63054208369005e-06,0.0332190338710174,0.196,0.166
"Hnrnpa3",-0.103075974535667,1.6382915406312e-06,0.0333769135572795,0.675,0.699
"Pcna",-0.219187424515194,1.64177133487154e-06,0.0334478074053379,0.428,0.441
"Micu1",-0.418236858939884,1.64211015159868e-06,0.03345471011852,0.145,0.167
"Atp11a",0.125421307402796,1.64958463995433e-06,0.0336069878697895,0.117,0.093
"Rictor",0.151380208571777,1.67015735810104e-06,0.0340261158565926,0.23,0.199
"Dnaja2",0.120922161720517,1.68305749834406e-06,0.0342889304137636,0.425,0.385
"Dok3",0.379350772016087,1.68795497965762e-06,0.0343887068005647,0.149,0.125
"Bcor",-0.355286480189353,1.70752714352482e-06,0.0347874504950312,0.121,0.144
"Thoc1",0.242639273450806,1.72843647336866e-06,0.0352134362719397,0.185,0.158
"Zmat5",-0.334437229005131,1.74108838258691e-06,0.0354711936184431,0.171,0.194
"Dapk3",0.233573767259075,1.74393696915919e-06,0.0355292278726801,0.177,0.149
"Gle1",0.177093990893707,1.74752777171562e-06,0.0356023832931623,0.136,0.112
"Mapk1ip1l",0.0811864062478489,1.77583484853891e-06,0.0361790833692831,0.238,0.205
"Anapc13",-0.123814408398876,1.78534989628799e-06,0.0363729334370753,0.367,0.388
"Yipf5",0.114224994352275,1.78539315802365e-06,0.0363738148084159,0.27,0.235
"Nfatc2",-0.446210820437954,1.78802535048388e-06,0.036427440465408,0.085,0.105
"Vps13a",-0.429785919979898,1.80645782079299e-06,0.0368029651830156,0.125,0.148
"Sparcl1",-0.56294652009926,1.82691737333062e-06,0.0372197876468648,0.45,0.428
"Taf13",0.216889806493191,1.8306984417323e-06,0.0372968193534122,0.174,0.146
"Sbds",0.1403443837407,1.84400826406374e-06,0.0375679803637706,0.384,0.346
"Dld",0.225043488675813,1.85518236359262e-06,0.0377956302934725,0.211,0.181
"Rpl23",-0.0693410582577592,1.86627775336075e-06,0.0380216766692185,0.939,0.94
"Tomm5",-0.280733252472454,1.87293737764714e-06,0.0381573531948053,0.323,0.342
"Ier3",-0.208735029860166,1.87632089151343e-06,0.0382262855228032,0.714,0.701
"Scfd1",0.167753784260857,1.90442887076609e-06,0.0387989293841175,0.199,0.169
"Agpat5",0.0923517813599433,1.91435846096281e-06,0.0390012249251954,0.177,0.149
"Eif2b4",0.135044020162609,1.92226275979984e-06,0.0391622592054022,0.106,0.085
"Atp1a2",0.128706241695511,1.92548047099868e-06,0.0392278136356562,0.217,0.184
"Nudt4",-0.343365702389151,1.92677808987611e-06,0.0392542500250459,0.31,0.331
"C1galt1",0.23333562392049,1.92698636988132e-06,0.0392584933135922,0.165,0.138
"Fscn1",-0.618168408100924,1.94892353261274e-06,0.0397054191299193,0.149,0.17
"Txndc11",0.14245143694936,1.96426006820131e-06,0.0400178703694652,0.124,0.101
"Chd3",-0.357363186686896,1.99566515562824e-06,0.0406576862156141,0.177,0.2
"Maff",-0.443874146122714,2.01053459758599e-06,0.0409606213566194,0.308,0.324
"Atp5e",0.01525553530927,2.02093055638253e-06,0.0411724182251814,0.804,0.824
"Fam98b",-0.251238263820228,2.02228880619257e-06,0.0412000898485612,0.108,0.129
"Psmb1",0.170730240933588,2.02445462104995e-06,0.0412442139946507,0.589,0.565
"Rabggtb",0.266702866014629,2.03355697100823e-06,0.0414296561703506,0.216,0.185
"Uhmk1",-0.496231135785544,2.05137684701187e-06,0.0417927005041729,0.096,0.116
"Tmem106b",0.150255364911845,2.0799574540158e-06,0.0423749732106639,0.241,0.208
"Mafk",0.0860409746764301,2.0966573690779e-06,0.042715200580224,0.311,0.274
"Ints6l",-0.618297576617753,2.09853471680901e-06,0.0427534477855499,0.115,0.135
"Slc39a6",0.0201485727043846,2.10368208024195e-06,0.0428583150207692,0.111,0.088
"Nfu1",-0.207785081775684,2.11755136196327e-06,0.0431408738972777,0.228,0.251
"Pdxdc1",0.0996317356159484,2.12205996977452e-06,0.0432327277642163,0.173,0.145
"Pmp22",-0.219415452180662,2.12987101609202e-06,0.0433918622108427,0.423,0.445
"Etfa",0.112315694720729,2.15399747800433e-06,0.0438833906193822,0.305,0.269
"Rbm34",0.00157377469704345,2.21001803246983e-06,0.0450246973755079,0.115,0.093
"Taz",-0.381192534307257,2.21052113246262e-06,0.045034947031661,0.095,0.116
"Cracr2b",-0.155755471436692,2.22179747830832e-06,0.0452646800255754,0.164,0.192
"Rbms1",-0.260293276046259,2.23672959939869e-06,0.0455688921285496,0.474,0.487
"Get4",0.169596114389688,2.23888049580481e-06,0.0456127123410315,0.133,0.109
"Sntb2",-0.0637102059355367,2.28012424743061e-06,0.0464529712929038,0.301,0.255
"Akap12",-0.572114020450394,2.34404724734242e-06,0.0477552745701071,0.252,0.266
"Ykt6",0.117467568442007,2.35969399318511e-06,0.0480740457231602,0.159,0.132
"Cpne1",0.196077900657472,2.37020324229837e-06,0.0482881506553446,0.153,0.128
"Col6a2",-0.914213720599707,2.43239090435948e-06,0.0495550998945156,0.202,0.212
"Exosc8",-0.338359968430705,2.48787135555848e-06,0.0506854031267928,0.167,0.189
"H3f3b",0.10563623498871,2.53732059842187e-06,0.0516928325516487,0.931,0.934
"Tnfaip3",0.304566821992234,2.59618201993046e-06,0.0528920162920433,0.35,0.314
"Ddx60",-0.598977632747318,2.63317451377022e-06,0.0536456643690407,0.121,0.142
"Epb41l2",-0.267438100390897,2.71199989555043e-06,0.0552515738720489,0.285,0.305
"B3gnt2",-0.303262250554772,2.73595241951506e-06,0.0557395586427804,0.156,0.178
"Emc4",0.237767221149793,2.78901983634328e-06,0.0568207011258216,0.184,0.156
"Pycard",0.898917599040875,2.80893931557579e-06,0.0572265206762256,0.29,0.287
"Fubp1",0.162115781930127,2.81102943861711e-06,0.0572691027529465,0.326,0.287
"Gpr137b",-0.455424225735545,2.82764109848038e-06,0.0576075320993408,0.085,0.104
"Otud7b",0.174243136903903,2.83320843657096e-06,0.0577209554782602,0.1,0.08
"Smc6",-0.139149365341317,2.83649896983372e-06,0.0577879935124223,0.329,0.353
"4931406P16Rik",0.186729221570313,2.84754591167109e-06,0.0580130528584751,0.292,0.262
"Exosc1",0.29429135804423,2.85524830958063e-06,0.0581699738110862,0.126,0.103
"Pcf11",0.0994411822805177,2.87936952693461e-06,0.0586613953722389,0.406,0.37
"Plekhm2",-0.0725099477712381,2.90850249679031e-06,0.0592549213671089,0.15,0.124
"Kansl3",0.147588647591523,2.91510810180757e-06,0.0593894973581256,0.143,0.118
"Col3a1",-1.07610450289792,2.92921732841273e-06,0.0596769446317525,0.286,0.286
"Gimap5",0.404857235178206,2.97049268853159e-06,0.0605178475434542,0.121,0.1
"Spr",-0.288789202435517,2.97052809147963e-06,0.0605185688077146,0.222,0.245
"Prrc2a",-0.320078469325119,3.00036525662666e-06,0.061126441373255,0.32,0.339
"Sarnp",0.122943975780639,3.00493894880781e-06,0.0612196212040615,0.428,0.389
"Atox1",0.162550373855557,3.01062685366394e-06,0.0613355008896955,0.701,0.683
"Rnf44",-0.387128594731073,3.01260581512913e-06,0.0613758182716259,0.125,0.146
"Tmem167b",0.206240964943139,3.03603416866512e-06,0.0618531241182145,0.122,0.1
"Yap1",0.121272869059015,3.08493676952159e-06,0.0628494168054633,0.141,0.116
"Kdm6a",0.0578495611810268,3.09530796564026e-06,0.063060709183989,0.164,0.136
"Apopt1",-0.238711876672963,3.13671258174384e-06,0.0639042454278672,0.205,0.228
"Epc1",0.130572686413393,3.14217566819055e-06,0.0640155448880461,0.253,0.219
"Naa20",-0.289527204213342,3.15106649849578e-06,0.0641966777738546,0.231,0.253
"Baz1a",0.0676990314161959,3.18956444770169e-06,0.0649809964930265,0.278,0.243
"Pitpnb",0.164567089835394,3.2223858176666e-06,0.0656496662633216,0.252,0.221
"Kdm2a",0.0425803029828861,3.26530808878595e-06,0.0665241216928362,0.31,0.273
"Ccpg1",-0.351676095460793,3.27289763866037e-06,0.0666787435924278,0.252,0.276
"Pole3",0.158884793246576,3.2831004031552e-06,0.0668866045134809,0.154,0.128
"Hspb11",-0.299917073686795,3.28547836963399e-06,0.0669350508245533,0.141,0.161
"Ppp6r1",-0.340413363120283,3.30494849416007e-06,0.0673317156715231,0.174,0.197
"Numbl",0.154864211155441,3.32467574426433e-06,0.0677336189378971,0.1,0.08
"Tmem204",-0.476568626563321,3.38660756316092e-06,0.0689953558842774,0.147,0.169
"Vwa1",-0.431677281191887,3.42242773240085e-06,0.0697251201922025,0.128,0.149
"Smoc2",0.0603047380126449,3.49939662887008e-06,0.0712932075199701,0.197,0.168
"Gm2000",0.267029772854002,3.52690880325557e-06,0.0718537130487257,0.126,0.103
"Aplp2",-0.175846402923961,3.56436786263046e-06,0.0726168664653704,0.61,0.636
"Gopc",0.212409390217184,3.66522803474954e-06,0.0746716907519524,0.154,0.129
"Arl6ip6",0.296746531339451,3.75743005535265e-06,0.0765501225176996,0.116,0.095
"Rfc2",-0.337947969670535,3.85885340401179e-06,0.0786164203999322,0.143,0.164
"Hsbp1",-0.0810535519626607,3.85992394802782e-06,0.0786382305931707,0.485,0.507
"Fbxo22",0.0813484301076928,3.86112355289572e-06,0.0786626701431446,0.195,0.165
"Pin1",0.224843827364257,3.89219609144735e-06,0.0792957109710569,0.266,0.232
"Ppp2r3a",0.16786963927591,3.9047611431923e-06,0.0795516987702568,0.119,0.097
"Gosr2",0.181188014406635,3.91343188747302e-06,0.0797283478434878,0.163,0.137
"Yrdc",0.20623518054309,3.93666452391702e-06,0.0802016663457615,0.205,0.177
"Herc1",0.0969808297633994,3.9974964555674e-06,0.0814409952892746,0.309,0.276
"Hes1",0.154352235918044,4.01962615688558e-06,0.08189184369423,0.464,0.432
"Slc9a1",0.140834185022311,4.10184405281058e-06,0.0835668688879099,0.106,0.084
"Fis1",0.186442583974636,4.1278506183913e-06,0.0840967006484859,0.539,0.511
"Creb5",-0.240342650466467,4.17452771743359e-06,0.0850476531872745,0.264,0.289
"Map3k4",-0.417882457066121,4.17759735482877e-06,0.0851101909099265,0.103,0.123
"Tshz1",0.234071473150516,4.21605219382553e-06,0.0858936313448075,0.163,0.137
"Bloc1s1",-0.16884639141814,4.23439171184581e-06,0.0862672623454348,0.399,0.416
"Dnajc1",0.0534420455903332,4.2344674675156e-06,0.0862688057156953,0.279,0.244
"Dbnl",-0.23380507290921,4.31557939217394e-06,0.0879212989567597,0.227,0.249
"Psma5",0.21724311961879,4.35091667095757e-06,0.0886412253374186,0.429,0.397
"Plpp3",-0.144147412274958,4.35325856723199e-06,0.0886889367902173,0.435,0.37
"Farsa",0.125085234892148,4.37431208357635e-06,0.089117860078701,0.123,0.101
"Ube2e1",-0.252841741551735,4.3816213999586e-06,0.0892667727813565,0.22,0.243
"Dcaf13",0.171062879361272,4.43260150097358e-06,0.0903053903793348,0.137,0.113
"Faap20",-0.484010228379919,4.47926279877065e-06,0.0912560209993544,0.127,0.148
"Timm13",0.137135986292328,4.49418951789014e-06,0.0915601230479758,0.515,0.49
"Numa1",-0.349623517115639,4.55524927123774e-06,0.0928040934029265,0.186,0.209
"Lmo7",0.231313717861259,4.56834770343511e-06,0.0930709477620835,0.104,0.083
"Ap1g1",0.173271920992092,4.61744442783446e-06,0.0940711953282714,0.18,0.152
"Slc12a6",-0.412623519215305,4.63831370166274e-06,0.0944963650439751,0.147,0.168
"Sike1",-0.310828254638943,4.66710470082439e-06,0.0950829240698953,0.157,0.179
"Nip7",0.232047429637816,4.67117446484093e-06,0.0951658373722043,0.188,0.16
"Ifnar1",-0.321456575231266,4.71911477348286e-06,0.0961425252801663,0.19,0.212
"Rilpl2",0.345124743771876,4.75042317110128e-06,0.0967803712648463,0.295,0.268
"Fnta",-0.265985619292413,4.77612985557653e-06,0.0973040935476606,0.18,0.203
"Bicc1",-0.191463409548469,4.83123981343662e-06,0.0984268487191443,0.221,0.184
"Rc3h1",0.0203626133948835,4.85258770135775e-06,0.0988617692397615,0.314,0.276
"Scn1b",-0.418219907358305,4.90749336285447e-06,0.0999803622814342,0.131,0.152
"Myo6",0.0732536395968728,4.90790648424026e-06,0.0999887788034268,0.173,0.145
"Il6",-0.206618953654339,4.92910042400731e-06,0.100420562938301,0.12,0.097
"Cmpk1",-0.177856559838462,4.95326026836248e-06,0.100912771447349,0.321,0.342
"Vapa",0.168800284989501,5.09991583791872e-06,0.103900585365918,0.55,0.527
"Rpl35",-0.0616330601438682,5.10682415789033e-06,0.1040413285687,0.879,0.881
"Nxt1",0.179420729724657,5.22924490866157e-06,0.106535406524162,0.136,0.113
"Ubr3",0.0873790341974368,5.25746033146949e-06,0.107110239333028,0.174,0.147
"Capns1",0.144435071398565,5.36684611953696e-06,0.109338755993326,0.546,0.516
"Rbis",0.211285502602018,5.41595369574095e-06,0.11033922464333,0.395,0.362
"Chchd5",-0.322462477934988,5.44628705221778e-06,0.110957206114833,0.095,0.115
"Rpl27",0.0707348135299397,5.52075352703092e-06,0.112474311606201,0.872,0.86
"Chd6",-0.366372750559285,5.54177582186895e-06,0.112902598818936,0.212,0.237
"Cyfip1",-0.166791954108664,5.61406960571967e-06,0.114375440077327,0.394,0.415
"Gstp1",-0.22089813039688,5.62805775057948e-06,0.114660420552556,0.235,0.258
"Tmx4",-0.321118705079178,5.63361216518572e-06,0.114773580641329,0.199,0.222
"Ranbp9",0.150998509635638,5.66408243766179e-06,0.115394351502484,0.193,0.165
"Fbn1",-0.139834064870935,5.70447800317103e-06,0.116217330358603,0.299,0.258
"Lonp2",-0.208679448078454,5.77498276321853e-06,0.117653723835051,0.136,0.158
"Col4a3bp",0.124713949838937,5.83192772973221e-06,0.118813863637834,0.208,0.179
"Atp5mpl",-0.0952479679679828,5.83389161593495e-06,0.118853873891443,0.524,0.543
"Chmp6",-0.31713672762807,5.93520489623537e-06,0.120917929351003,0.127,0.148
"Hjurp",0.108360746340055,5.95693150622979e-06,0.12136056557642,0.152,0.127
"Brd2",0.143516442136032,5.97098805007436e-06,0.121646939544165,0.696,0.689
"H13",0.150805319675232,6.15571287496969e-06,0.125410338401757,0.316,0.281
"Ndufaf2",-0.20009393702529,6.17157426499996e-06,0.125733482500844,0.125,0.146
"Fam241a",0.145341203840057,6.19965122087131e-06,0.126305494322811,0.116,0.094
"Selenon",-0.497770638501459,6.22400931627614e-06,0.126801741800494,0.172,0.192
"Lgals8",0.0949267151842537,6.25222612211755e-06,0.127376602785901,0.216,0.185
"Slc25a28",0.0114167663044369,6.26843575424538e-06,0.127706841621241,0.163,0.137
"Hnrnpul1",-0.24650666374903,6.27846176282149e-06,0.127911101493962,0.258,0.281
"Fam111a",-0.405603916973361,6.32939930585539e-06,0.128948852058192,0.171,0.191
"Rasl11a",0.193770550598615,6.36970336762858e-06,0.129769966708697,0.114,0.093
"Fgd5",-0.0137948135762878,6.37124795379912e-06,0.129801434562749,0.158,0.132
"Kpna3",0.228457762509321,6.39271285764948e-06,0.130238739048893,0.157,0.133
"Hpf1",-0.351219618636611,6.42826943861684e-06,0.130963133272941,0.21,0.23
"Rps26",0.0784309877161173,6.49300326403265e-06,0.132281955498137,0.854,0.848
"Anp32e",-0.256020262080668,6.60036634033009e-06,0.134469263451545,0.25,0.27
"Tmem183a",0.138820378565404,6.65230530323936e-06,0.135527415942895,0.153,0.128
"Larp7",-0.264918391234985,6.6955730512048e-06,0.136408909772195,0.172,0.195
"Wfdc17",0.447016607013532,6.71450046785083e-06,0.136794518031525,0.467,0.432
"Rpp25l",0.175948804027521,6.8433991904729e-06,0.139420571707504,0.156,0.131
"Fes",-0.314958228746667,6.88477798718101e-06,0.140263581932839,0.177,0.199
