"probe","GSM254684","GSM254674","GSM254664","GSM254724","GSM254627","GSM254661","GSM254647","GSM254696","GSM254641","GSM254675","GSM254694","GSM254678","GSM254717","GSM254695","GSM254708","GSM254646","GSM254711","GSM254669","GSM254673","GSM254702","GSM254691","GSM254689","GSM254710","GSM254719"
"213471_at",6.057030249,6.180510526,6.115712257,6.416839984,6.089247631,6.121793895,6.241871734,6.436461885,6.342746701,6.462791979,6.861208642,5.885952842,6.432044807,6.467787892,6.719229982,6.5768847,6.31881865,6.462768736,6.406778713,6.3985699,6.182371545,6.159336138,6.699747199,6.57708869
"214231_s_at",5.62384646,5.259965942,5.773723828,5.559189313,5.646181607,5.610933118,5.477837137,5.364366747,5.449771277,5.509490222,5.392437808,5.494585295,5.437232735,5.37606871,5.366355404,5.369192646,5.499946666,5.187544013,5.39726731,5.31089979,5.608047077,5.466791818,5.351420728,5.442949595
"219389_at",8.549381802,8.984730826,8.645881761,8.653811023,9.238099961,9.61654759,8.619640163,8.574080041,9.647877707,10.80123563,9.422313386,8.622960935,8.815914708,8.855689171,8.887035017,8.959567235,8.72983587,8.748383285,8.497112676,8.453276418,8.945262273,8.380180495,8.722051686,8.671311478
"211067_s_at",7.468414756,7.56518943,7.123968844,6.896919682,7.36671132,7.75504726,7.663115122,7.974644845,6.860944476,7.786047427,7.54696431,7.675528507,7.780704324,7.609021043,8.067982399,7.43978832,7.924110123,8.252056118,8.088785092,7.747172692,7.847519344,7.761182508,8.738146628,7.848906548
"206825_at",5.61277833,5.605834829,5.731100424,5.602641413,5.639475824,5.772485404,5.714152859,5.386731592,5.575091553,5.605494652,5.647409715,5.581814465,5.640150746,5.603980449,6.067611441,5.271269081,5.764718199,5.356398434,5.408390124,5.788289483,5.543360569,5.5837278,5.591655584,5.892010936
"202499_s_at",9.828094693,9.161170884,6.992998094,7.328178699,8.326567841,7.684217378,8.638349453,8.916654947,9.102715113,9.22991385,7.823577009,7.835750425,9.328820648,10.08564463,9.700743341,9.507811929,10.21136505,8.990996988,9.324369447,9.876627663,8.696168138,9.165018436,10.06604284,9.104775533
"219981_x_at",7.860980533,8.162108814,8.158988529,8.024234704,8.033989084,8.300379366,8.23434543,8.071900954,8.45865577,8.534170592,8.097329602,8.224246291,8.001292128,7.955259845,8.025064761,7.740969996,8.243497899,7.753637944,7.75618361,8.57046091,7.70049422,7.780682521,7.597751826,7.94644037
"215052_at",6.10528358,6.037682268,6.09222509,5.777165482,6.447832378,6.05715098,5.992371788,6.280486302,6.192446074,6.237158784,6.13230257,6.372024507,6.220593109,6.098453311,6.026370453,5.988351743,6.314210357,5.952953247,6.019268049,6.177510696,6.010813729,5.896292035,5.997479737,5.95804209
"205330_at",6.716380761,7.119662128,6.349007815,6.630772606,7.296929445,7.534224525,7.042655581,7.046640476,6.604251946,7.196362966,6.440871743,6.810127332,7.013317415,7.137591595,7.142311228,7.96382631,7.14905434,7.258251088,6.793607285,7.613995996,7.049093374,7.682681746,7.181279928,7.607165897
"221685_s_at",7.349815999,7.317664201,6.950817675,8.612076924,8.083383108,7.192033349,7.087052773,7.210737634,7.734639226,7.79033476,6.899134593,7.08607069,7.177476548,6.928021456,7.004236545,7.022376488,6.755714006,6.930809964,7.082573564,6.87094153,6.951300866,7.059753092,7.278936838,6.56574429
"219095_at",7.694797305,7.419689377,7.227856809,7.342364207,7.537683044,7.754921315,7.456059712,7.939391772,7.544811014,7.486007151,7.601855819,7.388133417,7.741138474,8.043595132,7.955229606,7.79653793,7.375457187,7.818309575,7.773457914,7.625146516,7.649194093,7.405042161,7.743563258,8.063848583
"209446_s_at",6.041788266,6.540291857,5.87419622,6.630125649,5.826007357,5.75742943,7.598718012,6.981838588,5.859734455,5.878301162,5.717534888,6.508828081,5.401409957,5.460019305,5.441857176,5.326332644,5.793059564,5.292367595,5.470330435,5.615543265,4.953779927,5.385326619,5.74793975,5.532114775
"215434_x_at",8.069918375,8.813995359,9.597573029,9.077473712,8.86241164,8.380310265,9.584288582,9.079283092,9.474006274,8.652813883,8.442958707,8.848080781,8.633976874,9.285848505,8.668366518,8.13225911,8.743781984,8.40215188,8.690209622,9.293250697,8.483794558,8.554526806,8.370888212,8.922853492
"205316_at",7.654064273,8.378970407,7.720034757,7.777812538,6.636495477,8.22906169,6.341050913,7.730764632,6.532451515,7.275028538,8.877724763,7.139711384,8.004538566,8.711328258,8.21382123,9.061324321,7.781945497,8.762351171,8.884706714,8.706938579,8.396467774,9.074636921,8.329980484,8.831321486
"202898_at",8.109776543,9.038540665,8.35397937,7.811846543,9.50513008,8.426539642,8.790088513,8.694363413,8.039567337,8.947578422,8.569562359,8.702072051,9.06349787,8.843672519,8.576982154,8.077674247,8.394094416,8.476820684,8.527148855,8.679383746,8.395195247,8.323862996,8.946382045,8.418620742
"208120_x_at",9.303098232,9.415580211,9.586071064,9.396496175,9.716989282,9.25287376,10.04917928,9.58412078,9.431745441,9.528128273,9.753368158,9.768024558,9.375013642,9.60289096,9.605318998,9.079607823,9.592075062,9.497698284,9.135774772,9.813856319,9.327372475,9.586846267,9.028704178,9.320108465
"203609_s_at",6.7241823,6.38951426,6.351727165,6.31119869,6.625137494,6.51122958,6.042550373,6.242903702,6.340960675,6.456821264,6.478585639,6.93819141,6.452590325,6.553277239,6.360223732,6.31110635,6.408978418,6.430166537,6.221971256,6.287667515,6.386926888,6.228215165,6.348865516,6.305876871
"220039_s_at",4.805561206,4.814549376,5.063553801,4.659614037,4.821782985,4.843103258,5.100426349,4.815258003,4.713912782,4.934381773,4.773039254,5.319601295,5.020991624,4.727475309,4.907205609,5.030945015,5.012401021,4.920557465,4.72352652,5.268840128,4.759088417,4.664976696,4.675944554,5.091768484
"202621_at",8.617685415,8.59049158,9.000976252,8.891391668,8.604680179,8.621756386,8.70406596,9.049985687,8.915897726,8.760445172,8.969972495,8.797478766,8.526322054,8.738520816,8.677988975,8.502670862,8.586076649,8.670746123,8.751689648,8.642623088,8.189079657,7.836197172,8.50093003,8.588869391
"215800_at",5.899656349,5.636444955,5.623793433,5.816451742,6.171929285,6.139719811,5.552096927,5.77124719,5.955710391,6.14471995,6.094123807,5.824827341,6.219353179,6.577217821,6.53696321,6.983955151,6.617973225,6.591286551,6.664379802,6.140261965,6.375494983,6.266126048,6.70833104,6.541459416
"209828_s_at",7.30361292,6.987604174,7.255753128,7.115127029,7.423236373,7.542561723,7.02454102,7.396698099,7.048076878,7.213012802,7.068802322,7.563197245,7.365264157,7.271113986,7.408774642,7.062597352,7.4206935,7.610169485,7.244182842,7.375699841,7.383332619,7.165110603,7.114096361,7.213543218
"219741_x_at",7.373474074,7.452803213,7.488784402,8.03569731,7.832862401,7.580482045,7.958589127,7.423156072,7.917262449,7.501448493,7.534067879,7.295566427,7.70589686,7.493614597,7.589916304,7.42275249,7.229640353,7.551751522,7.379628179,7.343862414,7.585956843,7.372017959,7.752500828,7.397257119
"218529_at",8.951307348,8.705171373,8.281807115,8.584655001,8.32245035,8.241386023,8.321767868,8.718890354,8.215726261,8.144299823,8.639528912,7.99721306,8.30443669,8.440712858,8.010155507,8.167556428,8.251220218,8.181937872,8.48013241,8.069629511,7.892960896,7.71662041,8.346611136,8.351643522
"214259_s_at",9.394922929,8.830869233,9.351213267,9.01684068,8.943423351,9.145366526,10.25327337,9.135711821,8.618328181,9.339559765,9.864621983,8.945529104,8.713148445,9.013974312,9.193133383,9.006991539,9.130656927,9.481469565,9.267405038,9.060736795,9.149518718,9.496521283,9.040538343,8.867446934
"220713_at",7.705132522,7.154470214,7.287332171,7.304361054,7.551455426,7.309482668,7.21689696,7.358345064,7.205550403,7.39460362,7.245043941,7.416139069,7.095264683,7.188265286,7.054086496,6.717626208,7.563359827,6.965789679,7.094140009,7.273732225,7.300804684,6.778243907,6.769216497,7.078603824
"204921_at",9.346462154,8.981477762,8.871104851,9.319546189,9.293324242,9.137549278,9.405721207,8.93921479,9.160787207,9.067143759,9.16016764,8.728062845,9.183537005,9.331522343,9.484389491,9.414709053,9.414903497,9.347772782,9.189092163,9.19083665,9.177704223,8.990686517,9.100031165,9.406413136
"213748_at",7.864688862,7.710712057,7.777227852,7.765409737,8.091860822,7.778220029,8.145569792,7.684467882,7.908146511,7.583543192,8.033400373,7.727889748,7.979336984,8.132602891,8.048184749,7.492326821,7.510574829,7.764794079,7.816255343,7.784360433,8.107824011,8.168503796,7.590427408,7.928154879
"207650_x_at",7.381960033,6.987604174,6.693780905,7.057585421,7.287811842,7.179102444,7.295010266,7.187483637,6.882026673,7.421108667,7.810081362,7.254808346,7.438834733,7.989383613,7.3887369,7.234641116,7.486694381,7.709750839,7.432171808,7.479705793,7.246304579,7.043581736,7.876635645,7.339211351
"201299_s_at",7.715523483,7.574344615,7.961437754,7.383394383,7.829190479,7.614056361,7.520522076,7.790216126,7.891554875,7.761839519,7.550793777,7.604456258,8.026930655,7.560310107,7.484378267,7.611769685,7.826702632,7.423288936,7.640578827,7.859717016,7.667939902,7.906948521,7.583419071,7.599191063
"215901_at",4.453505657,4.81223449,4.577270964,4.537209614,4.989115564,4.527848007,4.755807549,4.63407232,4.728509505,4.881365344,4.680483439,5.208689979,4.632742741,4.4683118,4.636492847,4.653329943,4.692861102,4.544691075,4.584341225,4.766794822,4.678368412,4.707440826,4.404314422,4.520367909
"208909_at",11.14265676,12.33260681,11.34131817,11.90367991,12.01143722,11.09125911,10.8294839,10.48122027,10.80752001,10.83024358,10.96834633,11.28346516,10.76077968,10.93995699,10.81486451,11.13328899,10.83755788,11.08778985,11.13029981,10.7216709,10.78340778,11.13438418,11.11651639,11.03849069
"207241_at",6.074830501,5.973407451,5.780049327,5.658128133,6.210674924,5.879890028,5.782305118,6.050200516,6.001791056,6.162351776,5.856336515,5.683615195,5.891552411,5.857019876,5.930723658,5.676023422,5.815539897,5.961743513,5.772320079,5.871256589,5.999840922,5.961675302,5.695656594,5.74593792
"216636_at",5.8914249,5.221836012,5.304104199,5.339658226,5.771423229,5.535437986,5.476829669,5.400232706,5.61490164,5.504474346,5.355112981,5.856873385,5.509136563,5.137069671,5.490776814,5.431664093,5.460637695,5.327434087,5.176543891,5.152111762,5.519932965,5.21430617,5.1488784,5.244602299
"209347_s_at",5.161827538,5.072044742,4.926500792,4.999787025,5.242466434,5.216921984,5.033628469,5.139325242,5.09377758,5.507309868,5.107042564,5.166520905,5.034101054,5.252865808,5.081591802,5.061662639,5.0876775,4.961805995,5.194152069,5.217753598,4.988241022,4.910910362,5.053215388,5.245557851
"205377_s_at",7.366887566,6.927306152,7.181752117,7.012627233,7.438886375,7.048665056,6.990530875,7.318864068,8.971964658,6.818246628,6.944571103,6.829571197,7.057650285,6.90499793,6.925201117,6.619989457,6.514390868,6.6623569,6.929226202,6.738013445,6.935726974,6.576152275,6.811121125,6.608200526
"209691_s_at",5.103314773,6.282242728,6.453513247,6.063638279,6.126173647,7.642835395,6.155840615,5.925451402,8.121927062,7.337847808,6.996546164,6.020449546,7.585327127,7.197320539,7.185162629,7.489641505,7.293084005,7.778656531,7.44350888,7.2937438,7.768158137,7.220667944,7.163152166,7.608358945
"222003_s_at",6.128266554,6.140086082,6.023673279,6.040459945,6.121063307,6.020094601,6.21574417,5.878423614,5.994820159,5.878951656,6.418602822,5.508695263,6.598185104,6.088947236,5.994558079,6.518658299,5.803095557,6.654279929,6.659017984,6.337012087,6.055221875,5.852839132,6.301508683,6.372869757
"210465_s_at",5.946535427,5.894336111,5.905868928,5.80657261,6.402533064,6.052554044,6.088177409,6.109221834,6.010207787,6.37283843,5.748428478,6.406641908,5.866716431,5.888076251,5.736811072,5.849517416,5.739595089,5.726105863,6.389367779,5.702161449,5.894590617,5.968609662,5.982436453,6.007596611
"221272_s_at",7.265384982,6.452155169,6.800022535,6.74607358,6.992919206,7.189382351,6.77692989,6.875745424,6.794084657,6.854600825,7.281783172,7.165278632,7.29449111,7.331701896,7.365475892,8.084091167,7.374831391,7.285033908,7.489597891,7.372770938,7.166695211,7.383385548,7.115610067,7.580913931
"207204_at",5.5608263,4.864135414,5.341025266,4.794806327,4.922773639,4.962421273,5.060404938,4.969515062,4.912188805,5.011155661,5.062164179,5.032162364,5.044334719,4.992639843,4.916928073,5.016191917,4.898114532,4.944031299,4.875745782,4.967222651,4.869671942,4.848458306,4.867456653,4.8437648
"201365_at",9.070786543,9.196183594,9.169924101,8.97550593,8.631904213,9.335327837,9.227388665,9.078370953,8.931142642,9.216597363,9.41470804,9.238489501,9.578758966,9.564324527,9.428441681,9.129063914,9.311928426,9.607849987,9.772904389,9.759749988,9.228594931,9.055838311,9.42979666,9.592386862
"217628_at",6.349572396,6.200957121,6.910415697,6.232959161,6.34378872,6.335612754,6.809168993,5.780797893,6.346162366,6.366208397,6.639546834,6.255017512,7.145267287,7.144550704,7.59623485,9.025538645,7.361200464,7.978915963,7.906305364,7.612254928,7.098293243,7.88059478,8.102700031,7.931836524
"210757_x_at",9.930547651,10.00745739,9.105165084,8.592671452,8.785608365,10.11154764,9.48589593,10.12333443,9.215124529,9.432749961,9.426997004,9.638575537,10.4281776,10.02900897,10.05676579,9.537606211,9.315646429,10.4744617,10.13483863,9.655768695,10.56583734,10.32411619,10.19807372,9.883725482
"202742_s_at",7.016003583,7.306421394,6.742456624,6.591608845,7.512366975,7.587033625,6.898228812,7.498999384,7.277961615,6.509044594,6.7415885,7.040633175,7.936137561,7.244003288,7.165391025,7.613692514,6.535549331,7.213461429,7.870949845,7.444701777,7.554322703,8.323104489,7.990357027,7.409516392
"210601_at",8.526843439,8.374459743,8.179497634,8.215854806,8.47409288,8.430054522,8.416264292,8.549472305,8.508797198,8.779510241,8.401826004,8.557749568,8.6688827,8.434000374,8.511486514,8.309532139,8.504658174,8.290274508,8.465735631,8.654361096,8.788919564,8.184609079,7.951514126,8.431214549
"AFFX-TrpnX-M_at",5.163679645,4.564146382,5.032601269,4.673042597,4.714225134,4.670458027,4.526060823,4.710271814,4.668393227,4.828625088,4.553758353,4.620912977,4.508347835,4.59407189,4.632897088,4.542800803,5.134081479,4.626847608,4.535890876,4.770630586,4.603123939,4.507697309,4.47608382,4.463334195
"213751_at",6.630994082,5.869188085,6.07670977,5.870745314,6.408403993,5.895703384,5.871433324,6.00297797,5.916295019,6.002203692,6.064637247,6.338282536,5.861263279,5.915485708,5.783872511,5.665568954,5.760890975,5.793732497,5.744986808,5.951205538,5.927396713,5.57224213,5.732718395,6.004671622
"202214_s_at",9.209513716,10.16199964,10.54297279,9.431115202,10.04550208,9.863080105,9.683287208,10.05869937,9.640140549,9.760670494,9.484776706,9.971464338,9.737397219,9.579942122,9.333129731,9.990023223,9.642161621,9.53231419,9.969176051,9.880382817,9.784264801,9.908387204,10.03168659,9.889078429
"206382_s_at",5.604655259,5.042653577,5.701495201,5.6606768,5.438101582,5.561365098,5.179767558,5.413181334,5.386432215,5.383830604,5.610668458,6.010218318,5.910343263,5.441902439,5.861243477,5.888074607,6.438669205,6.376707691,6.499740806,6.291425248,6.282925314,6.189059648,5.37257509,6.166884472
"217200_x_at",9.561764327,9.773503847,9.5314156,9.577716465,9.412764009,9.561466915,9.618936749,9.395654792,9.840660123,9.930582748,9.860011216,9.961625347,9.601347272,9.400899412,9.605386077,9.511121943,9.37421622,9.538120466,9.706884038,9.660872531,9.392685841,9.326043451,9.361330926,9.705439941
"214753_at",7.259603934,8.248226863,7.331017541,6.829132955,6.283642275,7.533921076,7.505791365,7.602927352,7.816406176,7.677303733,7.345123454,7.441571005,7.244060665,7.338090105,7.788308213,7.884720817,7.417134521,7.399709914,8.000193495,8.260490161,7.603121564,7.038619848,7.526202869,7.444712488
"201272_at",9.669460041,11.87740996,11.57088479,11.40162604,11.34231656,10.38922748,11.40126459,10.74881305,9.595067495,11.24374668,10.41938093,10.43531651,10.47553273,10.16419086,10.65204228,10.09150214,10.10093053,11.15449724,11.05454427,10.40725724,11.1791767,10.7542786,10.42129284,10.6251665
"221809_at",7.086909221,7.308504858,7.504265013,7.362030419,7.224184593,7.394517606,7.973322205,7.390155293,8.880096751,7.107571277,7.289869119,7.258054287,7.438504644,7.86702349,7.644285036,7.7656721,7.323554775,7.743648582,7.755556417,7.558931726,7.637085931,7.733004923,7.389146163,7.845184715
"215521_at",7.812238878,6.85259661,7.256558636,6.815639431,7.103474212,7.221327504,6.821813616,6.6670303,7.108526826,7.035136625,6.876983649,7.925372618,7.06905645,6.959773007,7.164611993,6.942631055,7.039345505,7.06997799,6.681555492,7.260807895,7.065168826,6.784146486,6.745862225,6.918283926
"215054_at",7.013938043,6.835643632,6.455185572,6.325594862,6.537120314,6.549607304,7.02538538,6.646903868,6.944398753,6.528626783,6.819765638,6.567170076,6.755689301,6.601991135,6.621024742,6.781396446,6.511909671,6.67657785,6.566930144,6.74123616,6.658269227,6.705092805,6.668658207,6.526966426
"201424_s_at",7.799045195,7.963507524,7.395984898,7.977842175,7.548994584,8.05321024,8.027521968,7.824800717,8.255050122,7.753121706,7.345206188,7.479926446,7.963229837,7.463902143,7.907068145,8.380618278,7.996427511,8.055797928,7.941340767,7.624397895,8.085089221,8.50017054,8.226632349,7.900777347
"215115_x_at",8.022144786,7.880438836,8.308626951,7.755073299,8.412076255,7.903266929,7.853454302,8.267385047,7.898284558,7.82350402,7.98196911,7.941093622,8.159158658,8.159471887,8.069914746,7.865562106,8.126293706,8.038612359,7.865354639,8.287583888,8.293251143,7.801602298,7.846359927,7.93935686
"211232_x_at",7.63278664,7.369987933,7.585974303,7.396995949,7.707471817,7.823173453,7.493208593,7.76047426,7.566406773,7.540344802,7.420141298,7.613095205,7.682226037,7.486312383,7.559754158,7.485846886,7.718864018,7.444813385,7.273737645,7.254846155,7.693620224,7.286600076,7.353088297,7.467112131
"205577_at",6.783818922,6.499522285,6.525688686,6.435327473,6.763186677,6.737839977,6.628729506,6.826858733,6.672417817,6.89445585,6.981218027,6.545820323,6.822398037,6.796871232,6.970474992,6.859208947,6.919847475,6.985426429,6.797959154,6.779713381,6.816108936,6.719122511,6.767420196,6.961270599
"220670_at",5.749373819,4.983486765,5.439489825,5.562139927,5.386016079,5.590992314,5.312828977,5.323768223,5.439725386,5.619285887,5.281500007,5.915952261,5.356868409,5.303596329,5.320405599,5.199646159,5.463033615,5.09414544,5.178736953,5.377641501,5.37770865,5.205900615,5.010160586,5.361463465
