"probe","A","M","pvalue","padj"
"215553_x_at",7.7628348778,-0.130102498599997,0.346855147801827,0.537021164452551
"204551_s_at",5.84839911615,0.0668221581000035,0.347049967588354,0.537021164452551
"219845_at",5.27577102535,0.132541575499999,0.347094679291165,0.537021164452551
"209975_at",6.8154495726,-0.0780582823999953,0.348056044000164,0.538137258983266
"207141_s_at",6.05255518125,0.1259379989,0.348174806562173,0.538137258983266
"209535_s_at",7.05917508995,-0.153739940099998,0.348463195522183,0.538176116627031
"220904_at",7.89046594825,-0.0740158484999967,0.34855873153544,0.538176116627031
"204609_at",5.3832003755,0.109737218200004,0.350068990873955,0.540205961117449
"210783_x_at",6.7855987375,-0.124600444999994,0.350551051958782,0.540205961117449
"216962_at",5.9733063571,0.0720172966000039,0.350565660492588,0.540205961117449
"211973_at",7.26695057835,-0.103252345099996,0.350619001209449,0.540205961117449
"207991_x_at",6.82296993345,0.0815637609000044,0.35077373741893,0.540205961117449
"218160_at",9.1788391315,0.0907982536000027,0.351006016125774,0.54028632548862
"221403_s_at",5.55893675455,-0.0734824350999981,0.351567291123274,0.540872755574267
"216594_x_at",10.44696644725,0.602657599900008,0.352055349011933,0.541093091827191
"216366_x_at",9.47455420425,-0.0746238756999933,0.352071238415559,0.541093091827191
"209148_at",8.82505883795,-0.0925548040999917,0.352268367275594,0.541118843741312
"211232_x_at",7.5518362022,0.0716925002000037,0.35245514040429,0.541128670016822
"221456_at",6.3687069094,-0.0829979499999958,0.353152360417983,0.541892557118255
"215533_s_at",7.15859745215,0.110113235500005,0.35336800139692,0.541892557118255
"216989_at",5.5437846961,0.0846652340000027,0.353494578093475,0.541892557118255
"209223_at",6.4198672264,-0.0834451053999974,0.353875345805407,0.542199201949041
"215097_at",6.5163166702,-0.0758863865999961,0.35437778307587,0.542658765574686
"208987_s_at",9.533084795,0.143132440999999,0.354537060175461,0.542658765574686
"210645_s_at",9.3444439463,0.142891635200007,0.355552151308357,0.54386323633431
"203561_at",8.42533472035,-0.231732466499999,0.355686556562639,0.54386323633431
"210201_x_at",8.83167479135,-0.0899663462999953,0.356831856991561,0.545336510939726
"216159_s_at",6.96839378865,0.0757252261000003,0.357457853180068,0.546015050682385
"221986_s_at",6.5094899307,0.146698548199998,0.357777397662771,0.54622503459965
"201371_s_at",9.4628439452,0.109587042200001,0.35813598654433,0.546494384350452
"208072_s_at",10.0272518982,-0.0980035809999986,0.360365876448444,0.549617503480087
"204358_s_at",6.49095131365,0.120559982700005,0.360615514678605,0.549631318050757
"220708_at",6.42782169815,0.0666882577000036,0.360824062251542,0.549631318050757
"216807_at",7.34425621785,-0.0846495776999951,0.360924565519997,0.549631318050757
"212128_s_at",7.23572350855,0.113636500500003,0.361409956145365,0.549651758455537
"220369_at",6.85032348405,0.0967053339000019,0.361562620199744,0.549651758455537
"44120_at",8.88818844475,0.0890465679000059,0.361663849861449,0.549651758455537
"204400_at",7.5496625059,-0.209430167999993,0.361670857063743,0.549651758455537
"209760_at",8.23706705865,0.0979186269000003,0.36377959161868,0.552365945607801
"214897_at",5.29053348985,0.0549100883000033,0.364048221262729,0.552365945607801
"208285_at",8.35432444475,0.0974582093000045,0.364182395949472,0.552365945607801
"221930_at",5.89819854235,0.0602156817000044,0.364266316174734,0.552365945607801
"217756_x_at",12.0893227705,0.100771937000005,0.36437740211928,0.552365945607801
"202546_at",11.081386387,-0.130598115999993,0.364729414885746,0.552620325584464
"210204_s_at",6.0236949597,-0.0837951529999978,0.366267452462394,0.55467054890822
"210040_at",7.05409853485,0.108650529900002,0.366625551429127,0.55477221019873
"210151_s_at",8.120167279,-0.100852232199996,0.366704430941361,0.55477221019873
"216433_s_at",4.68397414415,0.139193235500001,0.367175529246457,0.555204933336377
"209575_at",7.80097180385,-0.148601697299997,0.368005723336801,0.556179934514058
"216463_at",4.7345692408,-0.0573034691999972,0.368307620270105,0.556355921858165
"204873_at",5.7530743464,0.0867427380000017,0.369491648653769,0.557604736721802
"211060_x_at",9.78940764575,0.0768873409000044,0.369506072200981,0.557604736721802
"212055_at",8.52560291665,0.135879927500005,0.369797588340508,0.557764084978142
"205508_at",7.6013288241,0.0958586576000036,0.370105289689658,0.557947672898983
"209181_s_at",9.38341541995,0.158232664500005,0.370682802868096,0.558537623608382
"215929_at",4.2835509147,0.0655232266000025,0.37198846520799,0.560071557553271
"205871_at",4.6883260334,-0.0977423367999988,0.372074204734557,0.560071557553271
"201996_s_at",8.1228787572,-0.233322034399997,0.373436920073675,0.561840902818969
"54037_at",5.8202706443,0.0792963844000019,0.374144058511199,0.562622644377743
"211708_s_at",7.76422996435,0.172554913100001,0.375248788623953,0.564001185306542
"217377_x_at",7.9847515822,-0.0885891371999969,0.375519755113263,0.564125821401998
"218052_s_at",7.97063597625,0.0865053743000042,0.377149133665697,0.566289990489035
"208988_at",8.90917270275,-0.101847904299996,0.377566220941346,0.566632647735888
"200793_s_at",8.93241935585,0.0932805243000043,0.379377000279427,0.569065500419141
"208520_at",7.6425612346,0.073669544800004,0.379723797410546,0.569301045593023
"204038_s_at",8.98498737925,0.0834585817000022,0.381495486151381,0.571671557669402
"216820_at",5.5816364177,0.0540238702000018,0.382770728582286,0.5732890005398
"208720_s_at",10.11881619115,0.0916889537000056,0.382957052360586,0.5732890005398
"210545_at",7.66481304605,0.0796259677000029,0.383593948833069,0.573543217116169
"216681_at",4.9578165297,0.0595105378000023,0.383649840260665,0.573543217116169
"206937_at",5.17243970005,-0.068739564499996,0.383700412250717,0.573543217116169
"215169_at",5.9942497935,-0.0859678043999939,0.38405219197689,0.57378315534396
"220281_at",4.0317654163,-0.0551754659999988,0.384361144590124,0.573958901826965
"204639_at",7.9923535038,0.124112748800001,0.385933901293182,0.575897791004681
"207795_s_at",7.245938574,-0.0925223441999972,0.386078170176656,0.575897791004681
"208823_s_at",8.85084189285,0.181083610900004,0.386586310965466,0.575897791004681
"37462_i_at",8.39619347335,0.0804891335000022,0.386670939333904,0.575897791004681
"221458_at",6.4061508361,0.0786129522000065,0.386723814212242,0.575897791004681
"221389_at",6.68418246955,-0.0720004032999979,0.386811349624811,0.575897791004681
"214126_at",7.16332283695,-0.105970497099998,0.387369392410322,0.576344990277257
"210226_at",9.4496310248,0.0794598180000037,0.387495948463076,0.576344990277257
"44654_at",9.851992416,0.0935895262000059,0.388617219670068,0.577726292869278
"202221_s_at",6.9236509872,0.117371675400005,0.390138166576634,0.579239500142876
"220555_s_at",7.5086007397,0.0698428482000031,0.39035201217509,0.579239500142876
"210667_s_at",6.80459979865,-0.0922042944999975,0.390429250425137,0.579239500142876
"208729_x_at",13.0360791625,-0.140516142999994,0.390433113067917,0.579239500142876
"211361_s_at",4.4313160425,0.0692440480000007,0.390603181506085,0.579239500142876
"205837_s_at",3.96226724255,0.047821574300003,0.39079358276306,0.579239500142876
"204183_s_at",6.7785743121,-0.108087872999997,0.39197689017433,0.580706503961971
"207424_at",5.2682904757,-0.0911096929999973,0.392200598444965,0.580751132939237
"205090_s_at",7.88885423855,-0.0723206130999987,0.392970454845107,0.58134412810963
"218861_at",7.09509832805,0.103433969900003,0.39298863060211,0.58134412810963
"212310_at",7.3975345782,-0.167283908399998,0.393743418041636,0.582173609721492
"33132_at",9.18176341215,0.125304376900003,0.394365428634939,0.58280605216986
"212098_at",10.0307213794,0.142408511600003,0.396582540686439,0.585794003968153
"221791_s_at",11.7306719715,-0.0835832249999928,0.397329618448973,0.58636447651976
"217096_at",5.70162892195,0.0760005549000029,0.39735966025489,0.58636447651976
"222055_at",5.5222489066,-0.0658121829999976,0.399074569265022,0.588605559387938
"212406_s_at",8.81388900305,0.172478210500007,0.399380483437584,0.588767297450984
"216572_at",5.64802814665,0.102821548700006,0.400286008166708,0.589808267266001
"220988_s_at",7.56688961885,0.122958801300009,0.400479813473614,0.589808267266001
"214241_at",7.17685725075,-0.126126187699997,0.400904915282041,0.590144625047166
"41856_at",9.3966936824,-0.067320587399994,0.401124922650738,0.590178895513592
"218680_x_at",7.88677592545,0.1460766079,0.401769487457673,0.590837481555401
"215651_at",6.58684802875,-0.0638429520999972,0.403500878431152,0.59309291293163
"220527_at",4.5683974259,-0.0507382929999967,0.403991837810658,0.593523757802142
"221595_at",5.6064765119,0.0691879500000008,0.404531060826093,0.594025052608065
"220105_at",6.2983736789,-0.0906848879999984,0.404805756711433,0.594137607697797
"211001_at",7.25671854665,0.0578763855000055,0.40568628742118,0.594901765890664
"212145_at",8.7365303373,0.107750287600007,0.405723004337433,0.594901765890664
"214998_at",6.4217721482,0.0621932247999988,0.406350073345057,0.595408895043451
"206908_s_at",7.3533935451,-0.0620700703999972,0.406465805682996,0.595408895043451
"211587_x_at",8.63451855535,-0.0723773242999926,0.406895511717972,0.595747454931144
"202464_s_at",9.34044018885,-0.152404105699995,0.40747900294498,0.596104108585965
"212743_at",6.90020461345,-0.0619680364999962,0.407536508903271,0.596104108585965
"217086_at",4.7637381253,-0.0683782951999961,0.408381658339574,0.597049208098792
"209094_at",10.9120540945,-0.139624268999997,0.40879312838844,0.597219633201583
"202929_s_at",8.3334485615,0.150569979600007,0.408896375532017,0.597219633201583
"215106_at",5.9166391478,0.064156084800004,0.40916060213359,0.597314747640277
"209807_s_at",5.8252752015,-0.0628373437999947,0.409714544183988,0.597832506105041
"32029_at",9.52065079505,-0.0532432824999898,0.410013078407321,0.597977265543006
"206929_s_at",8.72159956305,-0.11361448229999,0.410909958020949,0.598994107902258
"217992_s_at",9.11289306775,-0.139705893499993,0.411404582111316,0.59926038951283
"211932_at",8.5449767743,-0.150611531999994,0.411492134132143,0.59926038951283
"209936_at",7.4743177657,0.087279159000003,0.411864768495675,0.599512035656004
"213230_at",7.8165904912,0.167081732200002,0.413452405828485,0.601531143300414
"220109_at",4.061088489,0.0615189942000027,0.415793300635427,0.604643675184819
"201294_s_at",9.10177707,-0.238674964599992,0.416434749721528,0.605283066455709
"202214_s_at",9.7845602854,0.11027566000001,0.417066834468741,0.605908234095023
"205592_at",7.76199099075,-0.054974589899996,0.418013547847937,0.606989662896326
"213185_at",8.4076529541,-0.0744267021999931,0.418361443324305,0.607200933707264
"200626_s_at",9.9158329816,-0.111839145400001,0.419823077082845,0.609027674684979
"AFFX-HUMRGE/M10098_3_at",6.71771185365,0.131915994500004,0.420472470184331,0.609674920518604
"207653_at",5.1370077605,0.0889765537999994,0.420814257577426,0.609875735619458
"218545_at",6.73778681235,-0.147363500899996,0.421723306584765,0.610678256243985
"214150_x_at",10.9274062055,-0.0846600529999968,0.421791579161274,0.610678256243985
"209561_at",8.30839866955,0.103435518700007,0.421978675064593,0.610678256243985
"219738_s_at",4.70301471465,-0.056674307699998,0.422373896633766,0.610753375805359
"222153_at",4.27593668615,0.0428135105000038,0.422437751598706,0.610753375805359
"50400_at",6.49319200335,-0.0854957614999989,0.422880739812065,0.611099334988534
"217036_at",5.7817912069,0.0499902548000053,0.424381690986117,0.612185844681038
"214984_at",4.2091855598,-0.052812711599997,0.424387195089756,0.612185844681038
"215115_x_at",8.0489910475,-0.0731310983999958,0.424440507571833,0.612185844681038
"218991_at",8.5049612168,0.0830729414000047,0.424540467967017,0.612185844681038
"218541_s_at",8.709180318,-0.307998908599995,0.424652914260414,0.612185844681038
"203266_s_at",8.33161126555,-0.119277845899997,0.425403255472756,0.612868857689322
"220452_x_at",8.92051511855,-0.0736733302999966,0.425535276855619,0.612868857689322
"213888_s_at",7.08879598925,-0.167824889699994,0.426277412512966,0.61339182803172
"215794_x_at",8.0236442912,-0.105610498199997,0.42642288386896,0.61339182803172
"212492_s_at",8.33147388795,0.110256294300004,0.426511784424723,0.61339182803172
"204157_s_at",7.32690283465,-0.074474453499997,0.427148844350911,0.613807039260656
"221192_x_at",8.0150926294,-0.079148639999997,0.427347471765397,0.613807039260656
"219086_at",7.5625866212,-0.105719571799996,0.427509680285324,0.613807039260656
"210601_at",8.4772390248,-0.0635086375999965,0.427618904018257,0.613807039260656
"210738_s_at",4.4299985121,0.104491001600001,0.427912772771666,0.613935111580582
"81737_at",5.7554070681,0.0748188666000047,0.429504231272795,0.615923849817584
"221550_at",6.182811021,-0.053180808599997,0.431499384076629,0.618396330203047
"221628_s_at",6.89928803255,0.076517906300003,0.431640638481727,0.618396330203047
"213318_s_at",10.46803157065,0.128728971300008,0.432067138513141,0.618413676534441
"207374_at",5.98309787735,0.0939832829000071,0.432306855901502,0.618413676534441
"219911_s_at",7.59154746815,-0.224529148499995,0.432533502361867,0.618413676534441
"221588_x_at",8.699028265,0.180120338000002,0.432634428713814,0.618413676534441
"204852_s_at",8.164342498,0.0796692016000033,0.432683435681931,0.618413676534441
"211451_s_at",4.7188139778,0.059959099200003,0.432990288491649,0.618557554988071
"219224_x_at",8.37874191245,0.0520565743000052,0.433279531849865,0.618676152094048
"214872_at",5.33881163015,0.0497069735000037,0.433720869492092,0.619011707172348
"202919_at",9.8696403261,-0.139959443999995,0.43450893270145,0.61984155877525
"217375_at",4.8001675914,0.0583406798000023,0.435370474950973,0.620639790455005
"213351_s_at",8.20151338165,-0.132202428099992,0.435482252969262,0.620639790455005
"211108_s_at",4.8002380292,0.0504434030000018,0.436529210043975,0.621836481544124
"208245_at",4.34176751395,0.0755972929000022,0.437187303183753,0.622478362387878
"202421_at",8.6215191934,-0.133572902399996,0.43944035249722,0.625389495963786
"203307_at",7.05496847445,-0.0758919212999984,0.440148200683283,0.626099858724443
"208560_at",6.8435037185,0.0533742830000028,0.440778962516938,0.626425295807647
"206182_at",7.54267339285,0.084871884900001,0.440794599816647,0.626425295807647
"211296_x_at",14.079877509,-0.0549928279999978,0.441279218732585,0.626817072063332
"217576_x_at",7.16891650225,0.0849969105000046,0.4420033923563,0.627231701918652
"204732_s_at",6.14009467005,-0.0985912198999994,0.442149385675782,0.627231701918652
"203366_at",7.62196879805,0.0991749257000025,0.442288557623903,0.627231701918652
"218744_s_at",6.6579964623,0.115913018800003,0.442407427086623,0.627231701918652
"203734_at",9.5253673263,-0.0949092113999921,0.443277652629606,0.628168614968738
"215035_at",5.6477652731,0.102291774800005,0.443664211203553,0.628419562611265
"216496_s_at",5.08055910505,0.0841501783000025,0.443898509566303,0.628454709154748
"206946_at",5.8804381716,0.0700987388000014,0.444109397103653,0.628456694014603
"220925_at",7.42369303775,0.147202095100001,0.444340395394911,0.628487122199308
"218919_at",8.2726031128,-0.147320254999997,0.444752782004118,0.628773961363032
"213770_at",7.9825047784,0.0630525060000036,0.44540636578761,0.629281042726032
"219740_at",5.5797901824,-0.0741607549999985,0.44554426960006,0.629281042726032
"204687_at",9.06575538245,0.164996827300008,0.445844529226727,0.629281042726032
"221396_at",6.2535466839,-0.0534563183999959,0.445950498945181,0.629281042726032
"208860_s_at",8.3282190215,-0.197513762999995,0.446183027293342,0.629313155561836
"219780_at",5.2170840777,0.0643974998000036,0.446516468113265,0.629487502039378
"209862_s_at",7.38813563315,0.115924391900001,0.448867237592602,0.632504327279383
"205061_s_at",8.2954322379,0.0651030488000028,0.449319197981596,0.632843940819149
